4																																								
41	41																																							
3.00	3.05	3.10	3.15	3.20	3.25	3.30	3.35	3.40	3.45	3.50	3.55	3.60	3.65	3.70	3.75	3.80	3.85	3.90	3.95	4.00	4.05	4.10	4.15	4.20	4.25	4.30	4.35	4.40	4.45	4.50	4.55	4.60	4.65	4.70	4.75	4.80	4.85	4.90	4.95	5.00
3.00	3.05	3.10	3.15	3.20	3.25	3.30	3.35	3.40	3.45	3.50	3.55	3.60	3.65	3.70	3.75	3.80	3.85	3.90	3.95	4.00	4.05	4.10	4.15	4.20	4.25	4.30	4.35	4.40	4.45	4.50	4.55	4.60	4.65	4.70	4.75	4.80	4.85	4.90	4.95	5.00
																																								
9.29053020E-24	8.62111890E-24	7.98600510E-24	7.38377290E-24	6.81315730E-24	6.27303300E-24	5.76240050E-24	5.28037090E-24	4.82614800E-24	4.39900910E-24	3.99828380E-24	3.62333290E-24	3.27352630E-24	2.94822290E-24	2.64675170E-24	2.36839590E-24	2.11238090E-24	1.87786670E-24	1.66394420E-24	1.46963720E-24	1.29390810E-24	1.13566750E-24	9.93786660E-25	8.67112630E-25	7.54483420E-25	6.54743930E-25	5.66760840E-25	4.89436020E-25	4.21717980E-25	3.62611100E-25	3.11182390E-25	2.66566070E-25	2.27965900E-25	1.94655690E-25	1.65978160E-25	1.41342590E-25	1.20221450E-25	1.02146460E-25	8.67040730E-26	7.35308950E-26	6.23089920E-26
1.73116620E-23	1.60860000E-23	1.49227800E-23	1.38192850E-23	1.27730770E-23	1.17819790E-23	1.08440540E-23	9.95758080E-24	9.12102420E-24	8.33300660E-24	7.59227230E-24	6.89765050E-24	6.24801850E-24	5.64226380E-24	5.07924930E-24	4.55778140E-24	4.07658360E-24	3.63427660E-24	3.22936630E-24	2.86023930E-24	2.52516680E-24	2.22231630E-24	1.94976850E-24	1.70554060E-24	1.48761130E-24	1.29394900E-24	1.12253790E-24	9.71404580E-25	8.38640200E-25	7.22420130E-25	6.21019270E-25	5.32823400E-25	4.56336410E-25	3.90183980E-25	3.33113960E-25	2.83994110E-25	2.41807700E-25	2.05647480E-25	1.74708600E-25	1.48280750E-25	1.25740110E-25
3.02133650E-23	2.81085650E-23	2.61106130E-23	2.42146490E-23	2.24162900E-23	2.07116040E-23	1.90970790E-23	1.75695900E-23	1.61263570E-23	1.47648950E-23	1.34829660E-23	1.22785190E-23	1.11496310E-23	1.00944480E-23	9.11111890E-24	8.19774480E-24	7.35232620E-24	6.57272290E-24	5.85662340E-24	5.20152800E-24	4.60474400E-24	4.06339440E-24	3.57443820E-24	3.13470050E-24	2.74091030E-24	2.38974310E-24	2.07786520E-24	1.80197780E-24	1.55885790E-24	1.34539460E-24	1.15861990E-24	9.95732240E-25	8.54114360E-25	7.31343820E-25	6.25198180E-25	5.33654890E-25	4.54886990E-25	3.87255390E-25	3.29298740E-25	2.79721570E-25	2.37381410E-25
4.97791040E-23	4.63621120E-23	4.31182670E-23	4.00393900E-23	3.71180730E-23	3.43476390E-23	3.17221000E-23	2.92361090E-23	2.68849040E-23	2.46642400E-23	2.25703140E-23	2.05996830E-23	1.87491750E-23	1.70157960E-23	1.53966330E-23	1.38887650E-23	1.24891810E-23	1.11947000E-23	1.00019150E-23	8.90715120E-24	7.90644300E-24	6.99553080E-24	6.16987870E-24	5.42470840E-24	4.75504860E-24	4.15579440E-24	3.62177320E-24	3.14781370E-24	2.72881230E-24	2.35979510E-24	2.03597220E-24	1.75278280E-24	1.50593060E-24	1.29140820E-24	1.10551250E-24	9.44850700E-25	8.06339250E-25	6.87195780E-25	5.84926640E-25	4.97310620E-25	4.22380260E-25
7.79796540E-23	7.26980840E-23	6.76840260E-23	6.29244460E-23	5.84074860E-23	5.41224080E-23	5.00595440E-23	4.62102270E-23	4.25667150E-23	3.91221040E-23	3.58702260E-23	3.28055320E-23	2.99229730E-23	2.72178600E-23	2.46857350E-23	2.23222270E-23	2.01229240E-23	1.80832510E-23	1.61983700E-23	1.44630960E-23	1.28718450E-23	1.14186080E-23	1.00969530E-23	8.90005760E-24	7.82076170E-24	6.85164560E-24	5.98511830E-24	5.21351550E-24	4.52919930E-24	3.92465450E-24	3.39257710E-24	2.92595110E-24	2.51811160E-24	2.16279260E-24	1.85416110E-24	1.58683580E-24	1.35589420E-24	1.15686830E-24	9.85731810E-25	8.38880060E-25	7.13105560E-25
1.16893450E-22	1.09071040E-22	1.01645080E-22	9.45957420E-23	8.79049400E-23	8.15562180E-23	7.55346970E-23	6.98269870E-23	6.44210870E-23	5.93062690E-23	5.44729490E-23	4.99125350E-23	4.56172610E-23	4.15800090E-23	3.77941190E-23	3.42531960E-23	3.09509200E-23	2.78808680E-23	2.50363500E-23	2.24102770E-23	1.99950550E-23	1.77825250E-23	1.57639350E-23	1.39299560E-23	1.22707350E-23	1.07759780E-23	9.43506470E-24	8.23717330E-24	7.17142060E-24	6.22699970E-24	5.39331320E-24	4.66009240E-24	4.01750110E-24	3.45621850E-24	2.96750230E-24	2.54323060E-24	2.17592470E-24	1.85875490E-24	1.58553150E-24	1.35068420E-24	1.14923240E-24
1.68642080E-22	1.57477490E-22	1.46879480E-22	1.36819150E-22	1.27270010E-22	1.18207870E-22	1.09610800E-22	1.01458970E-22	9.37345270E-23	8.64214970E-23	7.95055660E-23	7.29739150E-23	6.68150000E-23	6.10183260E-23	5.55741890E-23	5.04734280E-23	4.57071570E-23	4.12665170E-23	3.71424430E-23	3.33254550E-23	2.98054950E-23	2.65718050E-23	2.36128540E-23	2.09163260E-23	1.84691510E-23	1.62575950E-23	1.42673810E-23	1.24838490E-23	1.08921290E-23	9.47733060E-24	8.22472700E-24	7.11992830E-24	6.14903850E-24	5.29878630E-24	4.55663130E-24	3.91084000E-24	3.35053660E-24	2.86572670E-24	2.44730010E-24	2.08701390E-24	1.77746080E-24
2.35352680E-22	2.19919830E-22	2.05271600E-22	1.91367280E-22	1.78169460E-22	1.65643910E-22	1.53759410E-22	1.42487690E-22	1.31803190E-22	1.21682960E-22	1.12106380E-22	1.03054980E-22	9.45121550E-23	8.64628520E-23	7.88932870E-23	7.17905990E-23	6.51425080E-23	5.89369830E-23	5.31619220E-23	4.78048600E-23	4.28527210E-23	3.82916240E-23	3.41067470E-23	3.02822650E-23	2.68013490E-23	2.36462380E-23	2.07983680E-23	1.82385470E-23	1.59471680E-23	1.39044450E-23	1.20906560E-23	1.04863800E-23	9.07271330E-24	7.83146900E-24	6.74533390E-24	5.79799670E-24	4.97423740E-24	4.25998250E-24	3.64232790E-24	3.10953400E-24	2.65099770E-24
3.19150560E-22	2.98398730E-22	2.78704140E-22	2.60011220E-22	2.42268770E-22	2.25429780E-22	2.09451290E-22	1.94294220E-22	1.79923180E-22	1.66306240E-22	1.53414660E-22	1.41222640E-22	1.29706970E-22	1.18846680E-22	1.08622660E-22	9.90172050E-23	9.00136410E-23	8.15958570E-23	7.37479010E-23	6.64535890E-23	5.96961530E-23	5.34579650E-23	4.77203150E-23	4.24632810E-23	3.76656820E-23	3.33051140E-23	2.93580690E-23	2.58001190E-23	2.26061600E-23	1.97506890E-23	1.72081070E-23	1.49530250E-23	1.29605550E-23	1.12065770E-23	9.66797280E-24	8.32281260E-24	7.15050250E-24	6.13188140E-24	5.24927790E-24	4.48652700E-24	3.82895360E-24
4.22178270E-22	3.94930480E-22	3.69073960E-22	3.44534820E-22	3.21244810E-22	2.99141130E-22	2.78166240E-22	2.58267670E-22	2.39397710E-22	2.21513210E-22	2.04575260E-22	1.88548800E-22	1.73402280E-22	1.59107220E-22	1.45637680E-22	1.32969860E-22	1.21081460E-22	1.09951210E-22	9.95583430E-23	8.98820580E-23	8.09010860E-23	7.25932950E-23	6.49353800E-23	5.79026400E-23	5.14688680E-23	4.56063400E-23	4.02859000E-23	3.54771470E-23	3.11486920E-23	2.72684740E-23	2.38041230E-23	2.07233260E-23	1.79942060E-23	1.55856650E-23	1.34677010E-23	1.16116740E-23	9.99051980E-24	8.57890680E-24	7.35333880E-24	6.29220600E-24	5.37578990E-24
5.46634470E-22	5.11583220E-22	4.78325700E-22	4.46765810E-22	4.16814680E-22	3.88390330E-22	3.61417530E-22	3.35827440E-22	3.11557370E-22	2.88550440E-22	2.66755190E-22	2.46125190E-22	2.26618590E-22	2.08197550E-22	1.90827730E-22	1.74477640E-22	1.59118030E-22	1.44721210E-22	1.31260430E-22	1.18709230E-22	1.07040880E-22	9.62278520E-23	8.62413860E-23	7.70512050E-23	6.86252940E-23	6.09298320E-23	5.39292370E-23	4.75863290E-23	4.18625960E-23	3.67185410E-23	3.21140880E-23	2.80090230E-23	2.43634430E-23	2.11381960E-23	1.82952840E-23	1.57982200E-23	1.36123190E-23	1.17049360E-23	1.00456200E-23	8.60622110E-24	7.36092200E-24
6.94825240E-22	6.50524990E-22	6.08496700E-22	5.68617840E-22	5.30774900E-22	4.94863040E-22	4.60785830E-22	4.28454850E-22	3.97789410E-22	3.68716090E-22	3.41168360E-22	3.15086030E-22	2.90414730E-22	2.67105290E-22	2.45113070E-22	2.24397240E-22	2.04920010E-22	1.86645870E-22	1.69540780E-22	1.53571390E-22	1.38704390E-22	1.24905770E-22	1.12140360E-22	1.00371350E-22	8.95600040E-23	7.96654960E-23	7.06449260E-23	6.24534350E-23	5.50444670E-23	4.83701310E-23	4.23816570E-23	3.70298910E-23	3.22658300E-23	2.80411470E-23	2.43086920E-23	2.10229470E-23	1.81404100E-23	1.56199200E-23	1.34228820E-23	1.15134390E-23	9.85854360E-24
8.69221970E-22	8.14078080E-22	7.61768080E-22	7.12138330E-22	6.65046300E-22	6.20360170E-22	5.77958480E-22	5.37729690E-22	4.99571780E-22	4.63391760E-22	4.29105140E-22	3.96635360E-22	3.65913130E-22	3.36875720E-22	3.09466150E-22	2.83632370E-22	2.59326330E-22	2.36503060E-22	2.15119760E-22	1.95134840E-22	1.76507090E-22	1.59194850E-22	1.43155360E-22	1.28344170E-22	1.14714740E-22	1.02218230E-22	9.08033650E-23	8.04165810E-23	7.10022290E-23	6.25029690E-23	5.48602450E-23	4.80148480E-23	4.19075210E-23	3.64795750E-23	3.16734940E-23	2.74334850E-23	2.37059770E-23	2.04400260E-23	1.75876440E-23	1.51040290E-23	1.29477050E-23
1.07252190E-21	1.00477600E-21	9.40518270E-22	8.79558820E-22	8.21721240E-22	7.66842240E-22	7.14771110E-22	6.65369260E-22	6.18509720E-22	5.74076510E-22	5.31964110E-22	4.92076690E-22	4.54327390E-22	4.18637460E-22	3.84935340E-22	3.53155660E-22	3.23238210E-22	2.95126800E-22	2.68768210E-22	2.44111070E-22	2.21104830E-22	1.99698790E-22	1.79841280E-22	1.61478950E-22	1.44556250E-22	1.29015070E-22	1.14794600E-22	1.01831370E-22	9.00594310E-23	7.94108040E-23	6.98159260E-23	6.12042940E-23	5.35051360E-23	4.66481180E-23	4.05640500E-23	3.51855480E-23	3.04476310E-23	2.62882450E-23	2.26486780E-23	1.94738770E-23	1.67126590E-23
1.30770950E-21	1.22542120E-21	1.14737730E-21	1.07334600E-21	1.00311160E-21	9.36474470E-22	8.73249930E-22	8.13268060E-22	7.56372910E-22	7.02421830E-22	6.51284800E-22	6.02843570E-22	5.56990790E-22	5.13629000E-22	4.72669570E-22	4.34031570E-22	3.97640470E-22	3.63426950E-22	3.31325510E-22	3.01273310E-22	2.73208840E-22	2.47070810E-22	2.22797190E-22	2.00324280E-22	1.79586090E-22	1.60513880E-22	1.43035910E-22	1.27077440E-22	1.12560880E-22	9.94062090E-23	8.75314780E-23	7.68534960E-23	6.72885720E-23	5.87533110E-23	5.11654220E-23	4.44444920E-23	3.85127000E-23	3.32954470E-23	2.87218810E-23	2.47253040E-23	2.12434650E-23
1.57811770E-21	1.47914280E-21	1.38528120E-21	1.29625290E-21	1.21179700E-21	1.13167200E-21	1.05565430E-21	9.83537730E-22	9.15132980E-22	8.50266680E-22	7.88780520E-22	7.30530320E-22	6.75385040E-22	6.23225560E-22	5.73943470E-22	5.27439730E-22	4.83623220E-22	4.42409270E-22	4.03718180E-22	3.67473690E-22	3.33601550E-22	3.02028200E-22	2.72679550E-22	2.45479950E-22	2.20351400E-22	1.97212960E-22	1.75980380E-22	1.56566090E-22	1.38879290E-22	1.22826340E-22	1.08311340E-22	9.52368280E-23	8.35046040E-23	7.30166260E-23	6.36759140E-23	5.53874480E-23	4.80589950E-23	4.16018560E-23	3.59315050E-23	3.09680970E-23	2.66368490E-23
1.88749050E-21	1.76945540E-21	1.65752720E-21	1.55137070E-21	1.45067340E-21	1.35514580E-21	1.26451960E-21	1.17854730E-21	1.09700130E-21	1.01967300E-21	9.46371560E-22	8.76923130E-22	8.11169390E-22	7.48966290E-22	6.90182660E-22	6.34698590E-22	5.82403800E-22	5.33195940E-22	4.86978850E-22	4.43660790E-22	4.03152810E-22	3.65367150E-22	3.30215840E-22	2.97609500E-22	2.67456320E-22	2.39661360E-22	2.14126160E-22	1.90748500E-22	1.69422590E-22	1.50039410E-22	1.32487290E-22	1.16652690E-22	1.02421130E-22	8.96781000E-23	7.83101690E-23	6.82059380E-23	5.92570210E-23	5.13589070E-23	4.44117160E-23	3.83208190E-23	3.29973110E-23
2.24004640E-21	2.10031890E-21	1.96783010E-21	1.84218180E-21	1.72300300E-21	1.60994920E-21	1.50270120E-21	1.40096440E-21	1.30446760E-21	1.21296180E-21	1.12621910E-21	1.04403180E-21	9.66210200E-22	8.92581910E-22	8.22989600E-22	7.57289460E-22	6.95349240E-22	6.37046310E-22	5.82265580E-22	5.30897580E-22	4.82836430E-22	4.37978110E-22	3.96218720E-22	3.57453120E-22	3.21573730E-22	2.88469670E-22	2.58026210E-22	2.30124540E-22	2.04641860E-22	1.81451720E-22	1.60424650E-22	1.41429000E-22	1.24331930E-22	1.09000490E-22	9.53027390E-23	8.31089370E-23	7.22925910E-23	6.27314670E-23	5.43084760E-23	4.69123970E-23	4.04384610E-23
